movieID,actorID,role
tt2210479,nm4284529,Guts
tt2210479,nm1321026,Casca
tt2210479,nm0757327,Griffith
tt2210479,nm0998439,Griffith
tt0119381,nm0000239,Pamela Abbott
tt0119381,nm0000124,Eleanor Abbott
tt0119381,nm0001618,Doug Holt
tt0119381,nm0001082,Jacey Holt
tt0496436,nm0277213,Abe Dale
tt0496436,nm0755267,Sherry Clarke
tt0496436,nm0265492,Henry Caine
tt0496436,nm0391738,Marty Bloom
tt3802576,nm0474774,David Fernandes
tt3802576,nm3289096,Monty Fernandes
tt3802576,nm0006763,Garson Fernandes (Gary)
tt3802576,nm2596365,Jenny David Fernandes
tt1198101,nm0004335,Jay Ray
tt1198101,nm0605224,Natasha
tt1198101,nm0605224,Linda Ray
tt1198101,nm0114344,Tony B. Grover
tt1198101,nm2144007,Gina B. Grover
tt1433810,nm3070408,Munna
tt1433810,nm3967480,Shai
tt1433810,nm3975117,Yasmin
tt1433810,nm0451148,Arun
tt1629374,nm3420188,Ronal
tt1629374,nm2858341,Alibert
tt1629374,nm1163057,Zandra
tt1629374,nm1269273,Elric
tt1836808,nm4715378,Young Pip
tt1836808,nm0000146,Magwitch
tt1836808,nm0002076,Joe Gargery
tt1836808,nm1020089,Mrs. Joe
tt0275773,nm1056120,Prisoner KSC2-303
tt0275773,nm0757049,The Man
tt0275773,nm1200746,The Girl
tt0275773,nm0559414,Yakuza Leader with butterfly knife
tt0105636,nm0000200,Vince
tt0105636,nm0001384,King James
tt0105636,nm0006669,Don
tt0105636,nm0001084,Savon
tt6692354,nm3289096,Vikram Sethi
tt6692354,nm3848064,Maya Sinha
tt6692354,nm0451379,Dev Verma
tt6692354,nm0990671,Gayatri Verma
tt0222012,nm0352032,Saketh Ram
tt0222012,nm0451321,Amjad Ali Khan
tt0222012,nm0611552,Aparna Ram
tt0222012,nm0004564,Ambujam Iyengar
tt0259484,nm0001616,Mitch
tt0259484,nm0365445,Ace
tt0259484,nm0564277,Pip
tt0259484,nm0140887,Calvin
tt0113010,nm0000287,Det. Max Kirkpatrick
tt0113010,nm0000340,Kate McQuean
tt0113010,nm0000925,Col. Ilya Pavel Kazak
tt0113010,nm0001520,Lt. Meyerson
tt2375574,nm1027986,Trower
tt2375574,nm0272252,Jacob
tt2375574,nm1757718,Friend
tt2375574,nm0691186,Cutler
tt0906108,nm1347153,Terry
tt0906108,nm0001390,Patricia
tt0906108,nm0495095,Diane
tt0906108,nm0948272,Gavin
tt2229842,nm0712546,Mr. Khan
tt2229842,nm3901368,Vivaan Agasthi
tt2229842,nm3867591,Siya Agasthi
tt2229842,nm3601359,Akram
tt2017561,nm3491286,Xuan Zang
tt2017561,nm0795517,Miss Duan
tt2017561,nm2348646,Sun Wukong
tt2017561,nm3881333,Prince Important
tt0220580,nm0001884,Samuel
tt0220580,nm0690303,Federico
tt0220580,nm0768614,Tomás
tt0220580,nm0530286,Sara
tt0184526,nm0000329,C.N. Chan
tt0184526,nm0795517,Bu
tt0184526,nm0504897,Albert
tt0184526,nm0154235,L.W. Lo
tt0265808,nm0005134,John
tt0265808,nm0338381,Duff
tt0265808,nm0005182,Elaine
tt0265808,nm0005259,Patty
tt0111418,nm0001223,Alex Henderson
tt0111418,nm0001038,Eddy Howe
tt0111418,nm0000286,Stuart
tt0111418,nm0000793,Dick
tt0964185,nm0001252,Angelo 'Tetro' Tetrocini
tt0964185,nm2403277,Bennie
tt0964185,nm0893941,Miranda
tt0964185,nm0702379,Silvana
tt0113451,nm0000325,David Corelli
tt0113451,nm0000400,Trina Gavin
tt0113451,nm0001590,Matt Gavin
tt0113451,nm0001077,Governor Edwards
tt9907782,nm2933542,John McBride
tt9907782,nm0717709,Isabelle Laurent
tt9907782,nm0677944,Seamus Laurent
tt9907782,nm3646923,Anais
tt4720702,nm1176985,Stupe
tt4720702,nm0811242,Lucy
tt4720702,nm2323845,Belinda
tt4720702,nm2014044,JP
tt5073620,nm7621162,Dallas
tt5073620,nm2087783,Jasmine
tt5073620,nm2477204,Rile
tt5073620,nm1534287,Joslyn
tt3100274,nm0004778,Porter Wren
tt3100274,nm2088803,Caroline Crowley
tt3100274,nm0001714,Simon Crowley
tt3100274,nm0000884,Lisa Wren
tt4814290,nm0000821,John Biswas
tt4814290,nm1596350,Martin Das
tt4814290,nm1799038,Sarita Sarkar
tt4814290,nm2535507,Tariq
tt0471030,nm0225483,Jackie
tt0471030,nm0192889,Clyde
tt0471030,nm1161994,Stevie
tt0471030,nm1461267,April
tt0376108,nm0001454,Roy McCormick
tt0376108,nm0001454,Preacher Don
tt0376108,nm0005259,Principal Walsh
tt0376108,nm0005227,Tim Fink
tt0376108,nm0733185,Jeanie Ellis
tt7291268,nm0063966,Music director
tt0101786,nm0642145,Dutch Dooley
tt0101786,nm0256121,Doyle Standish
tt0101786,nm0001851,Natalie Standish
tt0101786,nm0001520,Reed Standish
tt10919240,nm1335704,Ahammadali Sulaiman
tt10919240,nm9016782,Roseline
tt10919240,nm4265894,David Christudas
tt10919240,nm0416075,Jameela (Sulaiman's Mother)
tt1640711,nm3049546,Mia Ramme
tt1640711,nm1882152,David Locking
tt1640711,nm0550994,Tom
tt1640711,nm0084107,Graham Vincent
tt0120710,nm0000906,Claire Cooper
tt0120710,nm0000375,Vivian Thompson
tt0120710,nm0756218,Rebecca Cooper
tt0120710,nm0001644,Paul Cooper
tt3138782,nm0120270,Mahir
tt3138782,nm5545116,Aziz
tt3138782,nm1749449,Bozat
tt3138782,nm4247792,Celal
tt14176542,nm0319843,Silverio
tt14176542,nm2155527,Lucia
tt14176542,nm9428690,Camila
tt14176542,nm12547022,Lorenzo
tt0233422,nm0352032,Jaiprakash Paswan
tt0233422,nm0352032,Laxmi Godbhole
tt0233422,nm0700869,Durgaprasad Bhardwaj
tt0233422,nm0700875,Banwarilal Pandey
tt0233422,nm0007102,Janki Paswan
tt13234058,nm0564215,Edmond Murray
tt13234058,nm2946516,Joan Richmond
tt13234058,nm3665787,Frank
tt13234058,nm0507207,Inspector Roy
tt1785635,nm0290556,Ed Maas
tt1785635,nm2020278,Michael Dillon
tt1785635,nm0543383,Vee Dillon
tt1785635,nm0247754,Leah Dillon
tt9139586,nm2955013,Kyle
tt9139586,nm1939016,Stranger
tt9139586,nm0005258,Joe
tt9139586,nm0241173,Swin
tt8820590,nm5003252,Nikolay Ivushkin
tt8820590,nm7590244,Anya Yartseva
tt8820590,nm1595810,Stepan Vasilyonok
tt8820590,nm0452385,Klaus Jäger
tt0114134,nm0943180,Nagiko
tt0114134,nm0000191,Jerome
tt0114134,nm0645224,The Publisher
tt0114134,nm0644523,The Father
tt0412536,nm0328828,Charles Ryder
tt0412536,nm0538869,Mr Ryder
tt0412536,nm2017943,Julia Flyte
tt0412536,nm1741345,Hooper
tt10262648,nm2534303,Laura
tt10262648,nm5426973,Ljoha
tt10262648,nm0238506,Irina Mezhinskaya
tt10262648,nm0041775,Natalia
tt5340300,nm4055138,Charley
tt5340300,nm1541272,Lynn
tt5340300,nm1379938,Ray
tt5340300,nm0000114,Del
tt12889404,nm0227759,Cyrano
tt12889404,nm2247245,Roxanne
tt12889404,nm5123156,Christian
tt12889404,nm0578853,De Guiche
tt1536048,nm0180411,Wally Winthrop
tt1536048,nm0195439,Edward
tt1536048,nm2057859,Wallis Simpson
tt1536048,nm1209966,Evgeni
tt0106761,nm0001598,Koga Shuko
tt0106761,nm0001092,Jimmy Lee
tt0106761,nm0937930,Billy Lee
tt0106761,nm0905984,Linda Lash
tt1183251,nm0582462,C.J. Nicholas
tt1183251,nm0848554,Ella Crystal
tt1183251,nm0000140,Mark Hunter
tt1183251,nm0601376,Corey Finley
tt2678948,nm0482320,Sivan
tt2678948,nm0897201,Shakthi
tt2678948,nm2570245,Shanthi
tt2678948,nm3164292,Minister
tt0283632,nm0716438,Julia Lund
tt0283632,nm0089456,Paul Loomis
tt0283632,nm0256121,Sam Burnside
tt0283632,nm0231436,Terry Alba
tt17592606,nm14825923,Ramesh (Janbai hospital attended)
tt17592606,nm3534300,Dr. Siddharth
tt17592606,nm8328893,Rabi
tt17592606,nm14405037,ANM Didi
tt0112750,nm0174442,Emu O'Hara
tt0112750,nm0645187,Takeshi Shimazaki
tt0112750,nm0001092,Yo Hinomura
tt0112750,nm0001092,Freeman
tt0112750,nm0688060,Customs Agent
tt0100594,nm0000700,Kit
tt0100594,nm0000518,Port
tt0100594,nm0001714,Tunner
tt0100594,nm0071824,Mrs Lyle
tt0105271,nm0841552,Rishi Kumar
tt0105271,nm0534866,Roja
tt0105271,nm0438488,Liaqat
tt0105271,nm0621937,Colonel Rayappa
tt0961108,nm0005351,Michael Taylor
tt0961108,nm0000353,Charles Taylor
tt0961108,nm0001833,Jane Lawrence
tt0961108,nm0005251,Kelly
tt6523720,nm0427379,Kristian Eikjord
tt6523720,nm1335996,Idun Karlsen
tt6523720,nm6497646,Julia Eikjord
tt6523720,nm7021118,Marit Lindblom
tt0425601,nm1036211,Ricky
tt0425601,nm1033215,Julian
tt0425601,nm1034266,Bubbles
tt0425601,nm0208164,Lucy
tt1865569,nm2139257,Salih
tt1865569,nm2899002,Gürkan
tt1865569,nm0869290,Nihat
tt1865569,nm2324150,Mafya 1
tt0808331,nm0005377,Brad Cairn
tt0808331,nm0267812,Abby Cairn
tt0808331,nm2275042,Joshua Cairn
tt0808331,nm0922927,Hazel Cairn
tt1313139,nm1015262,Nina
tt1313139,nm0491402,David
tt1313139,nm0001416,Paige
tt1313139,nm0005049,Cathy
tt2296777,nm0000136,Sherlock Gnomes
tt2296777,nm0564215,Gnomeo
tt2296777,nm1289434,Juliet
tt2296777,nm0038432,Goons
tt0184907,nm0000331,Tom Brandston
tt0184907,nm0916406,Hal Brandston
tt0184907,nm0004922,Lane Leonard
tt0184907,nm0254402,Snowplowman
tt0489327,nm0000564,Maurice
tt0489327,nm2092886,Jessie
tt0489327,nm0680587,Ian
tt0489327,nm2136877,Waitress
tt0365125,nm0001808,Sylvia
tt0365125,nm0001389,Vaughn
tt0365125,nm0004757,Caprice
tt0365125,nm0424216,Ray Ray
tt1558877,nm1085525,Celal
tt1558877,nm1300254,Sevilay
tt1558877,nm0849789,Cemal
tt1558877,nm1698608,Televizyoncu Sabri
tt0795441,nm2916507,Michiel
tt0795441,nm2570429,Jack
tt0795441,nm0905691,Oom Ben
tt0795441,nm0858247,Johan
tt1217213,nm0926165,Tinker Bell
tt1217213,nm1423955,Periwinkle
tt1217213,nm0001096,Lord Milori
tt1217213,nm0071818,Dewey
tt1217213,nm0071818,Clank
tt6206564,nm3822770,Shaurya
tt6206564,nm4990417,Noorie
tt6206564,nm9172151,Roommate 1
tt6206564,nm9172152,Roommate 2
tt5159414,nm0930570,Tyler
tt5159414,nm2391440,Natasha
tt5159414,nm2359033,Christen
tt5159414,nm1433536,Anderson
tt4084744,nm2099738,Lyudmila Pavlichenko
tt4084744,nm1142921,Leonid Kitsenko
tt4084744,nm0890548,Makarov
tt4084744,nm1649967,Boris
tt1049402,nm0290556,Allen Ginsberg
tt1049402,nm0745403,Jack Kerouac
tt1049402,nm2062720,Neal Cassady
tt1049402,nm3117836,Peter Orlovsky
tt4859168,nm2633535,Calvin
tt4859168,nm3586035,Skye
tt4859168,nm2400045,Izzy
tt4859168,nm0421822,Officer Al
tt0322420,nm0830371,Luka
tt0322420,nm0812597,Sabaha
tt0322420,nm0873190,Jadranka
tt0322420,nm0467451,Milos
tt0112553,nm0841552,Shekhar Narayanan Pillai
tt0112553,nm0463539,Shaila Bano
tt0112553,nm0621937,Narayanan Pillai
tt0112553,nm1390149,Basheer
tt0145547,nm0005132,Jimmy
tt0145547,nm0000986,Pando
tt0145547,nm0275913,Acko
tt0145547,nm0519212,Wally
tt8366590,nm14190201,Raunak
tt8366590,nm5899377,Ranveer 'Ronnie' Chaturvedi
tt8366590,nm1299011,Vikram Charan Chaturvedi
tt8366590,nm3601766,Siya Nandan
tt4558376,nm0000506,Billie
tt4558376,nm0002071,Pete
tt4558376,nm2046855,Zach
tt4558376,nm3856316,Rosie
tt10333912,nm0000821,Mirza Chunnan Nawab
tt10333912,nm4731677,Baankey Rastogi
tt10333912,nm0704694,Gyanesh Shukla
tt10333912,nm2240044,Christopher Clarke
tt11681250,nm0820053,Agnes
tt11681250,nm3255459,Eleanor
tt11681250,nm0544448,Opal
tt11681250,nm0121620,Greta
tt0111667,nm0000704,Stu Simmons
tt0111667,nm0000126,Stephen Simmons
tt0111667,nm0001858,Lois Simmons
tt0111667,nm0709634,Lidia Joanne Simmons
tt1179794,nm0146536,Oona O'Leary
tt1179794,nm0973652,Brian
tt1179794,nm0733812,Matchmaker Patty
tt1179794,nm1516976,Local News Anchor
tt0361925,nm0000432,Monroe Cole
tt0361925,nm0005380,Handy Harrison
tt0361925,nm0005491,Sally Mannis
tt0361925,nm0001315,Grace Sutherland
tt1075419,nm0000329,Steelhead
tt1075419,nm0847562,Inspector Kitano
tt1075419,nm0943079,Jie
tt1075419,nm1292891,Xiu Xiu
tt1075419,nm1292891,Yuko Eguchi
tt0116630,nm0352032,Senapathy
tt0116630,nm0352032,Chandra Bose
tt0116630,nm0837700,Amrithavalli
tt0116630,nm0463539,Ishwarya
tt0116630,nm0007107,Sapna
tt8376234,nm0126284,Bea
tt8376234,nm1727304,Mr. Thomas McGregor
tt8376234,nm0654648,Nigel Basil-Jones
tt8376234,nm0179479,Peter Rabbit
tt1772424,nm4463556,Takla
tt1772424,nm1701024,Amale
tt1772424,nm4463554,Yvonne
tt1772424,nm4599748,Afaf
tt2465578,nm0072768,Dino Ossola
tt2465578,nm5767201,Serena Ossola
tt2465578,nm0116254,Carla Bernaschi
tt2465578,nm5767202,Massimiliano Bernaschi
tt1451409,nm0897201,Sathyamoorthy (Thamizh)
tt1451409,nm1821791,Shruthi
tt1451409,nm0695177,Ali Bhai
tt1451409,nm0883014,Body Soda
tt0213203,nm0004815,Chuckie Finster
tt0213203,nm0197354,Tommy Pickles
tt0213203,nm0153719,Angelica Pickles
tt0213203,nm0152839,Dil Pickles
tt0275309,nm0000576,Narrator
tt0475937,nm0384826,Marie Jones
tt0475937,nm0734558,Nicolai
tt0475937,nm0331477,Patriarch - present day
tt0475937,nm0304282,Andrei Misharin
tt0475937,nm0304282,Kolya Kaidavosky
tt0109198,nm0000656,Cody Zamora
tt0109198,nm0000524,Anita Crown
tt0109198,nm0000510,Eileen Spenser
tt0109198,nm0000106,Lilly Laronette
tt10340562,nm1421814,Kannabiran
tt10340562,nm10484501,Aadhini
tt10340562,nm0766470,Aadhirayar
tt10340562,nm0764853,Kosalai
tt13978306,nm0000192,Grace
tt13978306,nm0656335,Ed
tt13978306,nm0918616,Ben
tt13978306,nm2422305,Kathleen
tt13978306,nm2422305,Desiree
tt0499262,nm0133448,Muharrem
tt0499262,nm0960373,Seyh
tt0499262,nm0456077,Rauf
tt0499262,nm2143605,Seyh's Daughter Hacer
tt0151568,nm0000980,William Schwenck Gilbert
tt0151568,nm0179680,Arthur Sullivan
tt0151568,nm0002077,Louis
tt0151568,nm0810058,Clothilde
tt8231668,nm2955597,Andrea
tt8231668,nm4364448,Casting Director
tt8231668,nm2166469,Director
tt8231668,nm3713920,Writer
tt0323120,nm1480430,Annabelle Tillman
tt0323120,nm0301157,Simone Bradley
tt0323120,nm0106549,Colins
tt0323120,nm0394889,Kristen
tt10456740,nm1839955,Lino
tt10456740,nm0245164,Areski
tt10456740,nm0066080,Charas
tt10456740,nm3691738,Julia
tt0100168,nm0000243,Bleek Gilliam
tt0100168,nm0000490,Giant
tt0100168,nm0000648,Shadow Henderson (Sax)
tt0100168,nm0002064,Left Hand Lacey (Piano)
tt1129445,nm0005476,Amelia Earhart
tt1129445,nm0000152,George Putnam
tt1129445,nm0000191,Gene Vidal
tt1129445,nm0001172,Fred Noonan
tt6588966,nm0611552,Naina Mathur
tt6588966,nm8565406,Akshay
tt6588966,nm0755113,Prabhakar Mathur
tt6588966,nm1123110,Sudha Mathur
tt1523486,nm0015142,Sabri
tt1523486,nm0786919,Özgür
tt1523486,nm1728167,Tayfun
tt1523486,nm1127784,Sirri
tt1661820,nm0836121,Derby Milton
tt1661820,nm0001136,Georgie Wits
tt1661820,nm0000518,Sheriff Vogel
tt1661820,nm0730391,Mrs. Margaret
tt2271563,nm0701008,Shot Child Mother
tt2271563,nm0000662,John Henry Clayton
tt2271563,nm0000661,Reverend Samuel Clayton
tt2271563,nm1846544,Tim Slade
tt1111833,nm0881131,Narrator
tt3495000,nm0611552,Shivani Shivaji Roy
tt3495000,nm1702868,Dr. Shivaji Roy
tt3495000,nm8277952,Sunny Katyal
tt3495000,nm1263050,Meenu Rastogi
tt0407621,nm0524217,Marc Stevens
tt0407621,nm0221321,Mademoiselle Vicky
tt0407621,nm1617558,Madame Langhoff
tt0407621,nm0183258,Boris
tt0944834,nm0512071,Lian-Chu
tt0944834,nm0863816,Gwizdo
tt0944834,nm0619600,Le Seigneur Arnold
tt0944834,nm0495166,Gildas
tt5842616,nm0004626,Kalindi Puri
tt5842616,nm2128238,Avni Malhotra
tt5842616,nm3283923,Sakshi Soni
tt5842616,nm3646632,Meera Sood Stinson
tt6288694,nm0000104,Frank Valera
tt6288694,nm0881631,Strode
tt6288694,nm0891895,Alma
tt6288694,nm0245699,Shivers
tt3859304,nm1851981,Hope Ann Greggory
tt3859304,nm0170550,Stan Greggory
tt3859304,nm4726634,Maggie Townsend
tt3859304,nm3042755,Ben Lawfort
tt12393526,nm9263896,Bulbbul
tt12393526,nm2453803,Satya
tt12393526,nm0097893,Indranil
tt12393526,nm0097893,Mahendra
tt12393526,nm1913625,Sudip
tt0448124,nm0000614,Alex Hughes
tt0448124,nm0000244,Linda Freeman
tt0448124,nm0005251,Maggie
tt0448124,nm0358922,Vivienne Freeman
tt4824308,nm0004997,Grace Wesley
tt4824308,nm0582462,Tom Endler
tt4824308,nm0924684,Pastor Dave Hill
tt4824308,nm4416000,Brooke Thawley
tt0209933,nm0491777,Galoup
tt0209933,nm0836977,Commander Bruno Forestier
tt0209933,nm0171499,Gilles Sentain
tt0209933,nm0183675,Legionnaire
tt0099817,nm0000185,Det. Jack Caine
tt0099817,nm0000903,Special Agent Arwood 'Larry' Smith
tt0099817,nm0105280,Diane Pallone
tt0099817,nm0400117,Bad Alien - Talec
tt11240506,nm8709489,Zosia Wolska
tt11240506,nm8737628,Julek
tt11240506,nm2244371,Aniela Turek
tt11240506,nm5005928,Bartek
tt1238291,nm0000553,Alistair - 2008
tt1238291,nm0626362,Joe - 2008
tt1238291,nm1671512,Vika - 2008
tt1238291,nm3029799,Young Alistair - 1975
tt1756799,nm0039162,Adam
tt1756799,nm3034348,Nikki
tt1756799,nm0068042,Mary
tt1756799,nm5428288,Timmy
tt0166943,nm0000658,Roberta
tt0166943,nm0001458,Assunta
tt0166943,nm0227693,Lexi at 5
tt0166943,nm0029400,Nick at 7
tt1422020,nm0124666,Butch
tt1422020,nm1011439,Davis
tt1422020,nm2599794,Angel
tt1422020,nm2291581,Max
tt10265034,nm0000705,Edee
tt10265034,nm0065007,Miguel
tt10265034,nm3593638,Alawa
tt10265034,nm0225332,Emma
tt0120868,nm0782213,Torrente
tt0120868,nm0194572,Rafi
tt0120868,nm0038572,Amparito
tt0120868,nm0483942,Reme
tt0116151,nm0004517,Robert Grant
tt0116151,nm0001159,Mrs. Dubrow
tt0116151,nm0005156,Kyle Grant
tt0116151,nm0000391,Lord Rutledge
tt3661394,nm0005377,Ivan
tt3661394,nm0186505,Mack
tt3661394,nm5623883,Thelma
tt3661394,nm0451193,Henrietta
tt7897330,nm0000551,Tom Morrison
tt7897330,nm0004862,Mary Morrison
tt7897330,nm1342513,Elaine
tt7897330,nm1342513,Mary's friend
tt7897330,nm3408254,Grace
tt11169050,nm0000147,Sam
tt11169050,nm0001804,Tusker
tt11169050,nm0371846,Lilly
tt11169050,nm0534267,Clive
tt1405810,nm1249052,Tommaso Cantone
tt1405810,nm0342151,Alba Brunetti
tt1405810,nm0696725,Antonio Cantone
tt1405810,nm0266890,Vincenzo Cantone
tt7042862,nm0000385,Calvin Barr
tt7042862,nm0320219,Priggish Nazi
tt7042862,nm2636108,Calvin Barr
tt7042862,nm2781226,Secretary
tt9500372,nm9091047,Naim Süleymanoglu
tt9500372,nm4340580,Hatice Süleymanoglu
tt9500372,nm1698738,Süleyman Süleymanoglu
tt9500372,nm1699178,Enver Türkileri
tt0117372,nm0000243,Dudley
tt0117372,nm0001365,Julia Biggs
tt0117372,nm0005524,Reverend Henry Biggs
tt0117372,nm0002138,Joe Hamilton
tt7601480,nm3500725,Igor Grom
tt7601480,nm4705505,Yulia Pchelkina
tt7601480,nm11036353,Sergey Razumovskiy
tt7601480,nm1675246,Fyodor Prokopenko
tt2064968,nm0000867,Conrad Valmont
tt2064968,nm1312575,Beatrice Fairbanks
tt2064968,nm0001082,Dylan Tate
tt2064968,nm0731634,Barry the Therapist
tt0120786,nm0000219,Dr. Wesley McClaren
tt0120786,nm0428618,Frank
tt0120786,nm0765605,Floyd Chisolm
tt0120786,nm0593734,Pogue
tt1634136,nm1519680,Daisy
tt1634136,nm0088127,Violet
tt1634136,nm0001254,The Guy
tt1634136,nm0001803,Russ
tt4714568,nm7368158,Conor MacSweeney
tt4714568,nm7368157,Jock Murphy
tt4714568,nm2901230,Mairead MacSweeney
tt4714568,nm2901230,Female News Anchor
tt4714568,nm7098092,Sergeant Healy
tt0783640,nm1659221,Scott Huffman
tt0783640,nm0837223,Tara Huffman
tt0783640,nm8313926,Luke Huffman
tt0783640,nm0004986,Celia O'Neal
tt0423409,nm0176869,Tristram Shandy
tt0423409,nm0176869,Walter Shandy
tt0423409,nm0176869,Steve Coogan
tt0423409,nm0000562,Mark
tt0423409,nm0117339,Capt. Toby Shandy
tt0423409,nm0117339,Rob Brydon
tt0423409,nm0369954,Elizabeth
tt0423409,nm0369954,Keeley Hawes
tt0309912,nm0402271,Nicholas Nickleby
tt0309912,nm0068260,Smike
tt0309912,nm0001626,Ralph Nickleby
tt0309912,nm0000980,Mr. Wackford Squeers
tt7464188,nm0461746,Jill
tt7464188,nm0001399,Sheila
tt7464188,nm1027986,Stash
tt7464188,nm1361530,Clive
tt0338077,nm0111013,Dustin Knight
tt0338077,nm0449466,Sweet Lou
tt0338077,nm1036181,Eric Rivers
tt0338077,nm0896735,Matt Jensen
tt6367558,nm4297691,Chloé
tt6367558,nm0753737,Paul et Louis
tt6367558,nm0000302,Mme Schenker et la mère de Chloé
tt6367558,nm0102078,Rose
tt2458106,nm0012078,Casey
tt2458106,nm0467559,Nakabara
tt2458106,nm1856057,Namiko
tt2458106,nm6132568,Ninja Student
tt2784936,nm0004778,Peter Bower
tt2784936,nm1013318,Carol Bower
tt2784936,nm0817748,Felix
tt2784936,nm0973648,Charles
tt3671542,nm1507708,Timothy Conigrave
tt3671542,nm3512758,Pepe Trevor
tt3671542,nm8036975,Italian Waiter
tt3671542,nm2412545,John Caleo
tt0275230,nm0473802,Saya
tt0275230,nm0620217,Nurse Makiho Caroline Amano
tt0275230,nm0589007,David
tt0275230,nm1577941,Louis
tt0288439,nm0146915,Val Duncan
tt0288439,nm0004936,Trevor Adams
tt0288439,nm0365826,Sean
tt0288439,nm0597223,Ellie Milford
tt0323939,nm1195753,Ritchie
tt0323939,nm1515380,Older Wiseguy
tt0323939,nm0869815,Paulie
tt0323939,nm0535084,Sal
tt0807758,nm0006795,Prem 'Love Guru'
tt0807758,nm0332871,Bhaskar Diwakar Chaudhry
tt0807758,nm1069034,Naina Sahani
tt0807758,nm1229940,Priya R. Jaisingh
tt1126596,nm0164929,Sam
tt1126596,nm1307940,Lexi
tt1126596,nm0212563,Jay
tt1126596,nm2760664,Omen
tt0453548,nm0000295,Annie Marchand
tt0453548,nm0005377,Glenn Marchand
tt0453548,nm0029400,Arthur Parkinson
tt0453548,nm0036261,Louise Parkinson
tt1838603,nm0000323,Matthew Morgan
tt1838603,nm0323877,Madame Dune
tt1838603,nm0000737,Joan Morgan
tt1838603,nm3737139,Funeral Home Man #1
tt0286306,nm0068260,Pfc. Charlie Shakespeare
tt0286306,nm0175860,Pvt. Colin Chevasse
tt0286306,nm0236026,Martin Plummer
tt0286306,nm0289114,Capt. Bramwell Jennings
tt2639344,nm0001475,Ben Hull
tt2639344,nm0000547,George Garea
tt2639344,nm0000673,Kate Hull
tt2639344,nm2253071,Joey
tt4727512,nm1121870,Harsha Vardhan
tt4727512,nm1599046,Chaaruseela
tt4727512,nm0045075,Ravikanth
tt4727512,nm0707399,Narayana
tt0165078,nm0033152,"Takashi Mochizuki, counselor"
tt0165078,nm0643861,"Shiori Satonaka, trainee counselor"
tt0165078,nm0855398,"Satoru Kawashima, counselor"
tt0165078,nm0619822,"Takuro Sugie, counselor"
tt1068678,nm0001264,Veronika Deklava
tt1068678,nm0006958,Edward
tt1068678,nm0159776,Claire
tt1068678,nm0523568,Dr. Thompson
tt0112769,nm0001376,Jeanne la postière
tt0112769,nm0094789,Sophie la bonne
tt0112769,nm0000302,Catherine Lelievre
tt0112769,nm0144045,Georges Lelievre
tt0829297,nm0363699,Piper
tt0829297,nm0245112,Jen
tt0829297,nm0001218,Noah
tt0829297,nm0010075,Priestly
tt3799372,nm3920288,Melanie Clark
tt3799372,nm4101208,Dan Mercer
tt3799372,nm2698115,Amanda
tt3799372,nm0502671,Mark
tt1658801,nm0000194,Laurel Hester
tt1658801,nm0680983,Stacie Andree
tt1658801,nm0136797,Steven Goldstein
tt1658801,nm0788335,Dane Wells
tt0845439,nm0267946,Morteza
tt0845439,nm0998142,Mozhde Samiei
tt0845439,nm1267552,Roohi
tt0845439,nm1650024,Simin
tt0479647,nm0064455,Journaliste
tt0479647,nm1815390,Tattoo Killer
tt0479647,nm0099203,Falardeau le castor
tt0479647,nm0102175,Iris Ward
tt13061914,nm0252230,Paxton
tt13061914,nm0004266,Linda
tt13061914,nm12232681,Hedgehog
tt13061914,nm0384211,David
tt0466816,nm0068260,Hallam
tt0466816,nm2084788,Jenny
tt0466816,nm2197353,Carl
tt0466816,nm0001231,Verity
tt0264323,nm0000387,Mayor Buckman
tt0264323,nm0005417,Granny Boone
tt0264323,nm0004709,Harper Alexander
tt0264323,nm1152653,Anderson Lee
tt0162983,nm0000473,Georgia
tt0162983,nm0000212,Eve
tt0162983,nm0001435,Maddy
tt0162983,nm0000527,Lou
tt2989524,nm2525790,Carrie Pilby
tt2989524,nm0001447,Dr. Petrov
tt2989524,nm3592464,Ronald
tt2989524,nm4568642,Cute Guy
tt2376218,nm0000237,Raymond J. Cutter
tt2376218,nm0001626,Joseph Cutter
tt2376218,nm4446467,Will Cutter
tt2376218,nm0817844,Agent Paisley
tt0435623,nm0000307,Woman
tt0435623,nm0001173,Man
tt0435623,nm1541751,Bartender at Wedding
tt0435623,nm1310016,Groom
tt0430576,nm0001631,Hanna
tt0430576,nm0000209,Josef
tt0430576,nm0030153,Dimitri
tt0430576,nm0194572,Simon
tt2112096,nm0766837,Edina
tt2112096,nm0525921,Patsy
tt2112096,nm0001363,Bubble
tt2112096,nm0768018,Saffy
tt14463484,nm12494183,Raquel
tt14463484,nm10207998,Ares Hidalgo
