userID,actorID
stephenstewart91,nm3501146
juanbailey43,nm0782978
wandayoung81,nm3597280
clarencesmith21,nm0316701
judywalker61,nm4467076
joycebryant75,nm1249263
jenniferscott94,nm0632385
sandrabennett14,nm6038165
normastewart69,nm1516006
teresahernandez57,nm1939267
christinacox91,nm1896045
richardwashington64,nm1480555
mildredgonzales34,nm0171499
annahayes39,nm11436471
nancywright03,nm3240564
juliebrown62,nm3144567
sharontaylor33,nm0962345
carolynward07,nm1310016
waynewright56,nm2482007
ralphallen83,nm0839017
russellhall64,nm1242688
shawnlopez45,nm0183122
joshuaallen49,nm0905984
kathleenwood41,nm5700729
brucegonzales23,nm0001494
williamwatson45,nm0000722
jasonlopez57,nm0530561
bettythompson43,nm0334318
tinapeterson39,nm0145951
philiprussell18,nm0117911
richardmitchell67,nm0437816
margaretgray66,nm8391281
ryansanchez76,nm2564974
rosehall10,nm8119362
jonathanjackson31,nm2030779
elizabethross13,nm0218810
robertwalker23,nm1633541
paulevans55,nm0940362
carolphillips45,nm1693432
cheryllong02,nm0266652
denniswilson52,nm0005491
louistaylor00,nm2184859
dianepeterson60,nm0015382
kathleenadams03,nm4415201
eugenediaz84,nm0372366
briansmith66,nm0307531
chrisrichardson10,nm3492494
brendasanchez98,nm0650284
randyhall30,nm0494693
johnhenderson69,nm0535850
antoniogonzalez63,nm13551350
donnabrooks13,nm0435074
carolynlewis86,nm0839820
benjamingarcia19,nm0000560
janiceevans56,nm0403630
catherinetorres22,nm1778512
dennisrussell58,nm0640323
jeffreyanderson04,nm1452458
kennethperry56,nm0557859
joshuamartinez66,nm0071304
barbarasimmons04,nm1625874
denniscollins69,nm4937378
susanalexander29,nm0468746
nicolelong41,nm0865302
jerryphillips41,nm0417526
todddavis44,nm2420989
tinajames80,nm0297954
harryroberts91,nm1442217
sandraturner31,nm0001535
timothyjohnson06,nm1581839
paulfoster03,nm1955257
jeanbell56,nm0651008
loismorgan40,nm2366374
katherineross89,nm0797725
catherinejohnson58,nm0454128
amycoleman70,nm0916432
jeremyhall93,nm0905311
johnhenderson69,nm0682692
andreajames43,nm0242654
charlesward14,nm3852131
tinagonzalez44,nm2217601
williamprice78,nm8440701
mariaking76,nm0578949
bonniekelly13,nm1677525
williambutler17,nm7621162
johnhoward43,nm0001473
mariaharris58,nm11036353
melissarussell53,nm0907548
alanadams26,nm2924029
brandonclark19,nm9937520
rebeccahernandez93,nm0670779
stephenhenderson50,nm0064669
normagreen34,nm7151025
evelynwashington63,nm0001223
toddcarter89,nm0000833
justinsimmons31,nm9724879
briantaylor63,nm0000737
walterbrown98,nm0747687
emilyevans92,nm5101419
susanphillips75,nm0256599
jeffreyrivera33,nm1053380
cynthiarussell36,nm1110435
josebell20,nm1349694
thomascoleman60,nm0667846
carolrodriguez34,nm0101333
johnnywhite13,nm0443373
kathyramirez49,nm0588766
jerrybell18,nm1579445
sharonthomas72,nm0569341
billyhenderson57,nm0151250
craigcooper36,nm9858130
wandabrooks79,nm0002105
frankhernandez54,nm0758608
catherinehayes13,nm0842475
scottsanchez68,nm2456410
albertrodriguez09,nm0000596
debralewis49,nm0849944
douglasdavis29,nm0440229
rubybrooks12,nm3848064
carolyncampbell99,nm0770788
annehall63,nm3100210
aaronadams48,nm4350114
mariamiller63,nm0858858
janettaylor84,nm5089726
theresapowell76,nm0769590
carlmitchell18,nm2046311
marieturner90,nm0683455
angelaharris63,nm0996651
lauragriffin88,nm0881891
larrybarnes63,nm0363699
deborahallen35,nm0654863
andrewjenkins30,nm0394889
joyceramirez31,nm0000223
sharonadams22,nm7970074
jimmybailey98,nm0832509
jacquelinemorgan89,nm1869946
annamartin03,nm6954008
bettymitchell94,nm0518715
randygray04,nm0727120
dorisedwards77,nm0155392
katherinebell08,nm12712208
emilyjohnson75,nm1179606
waynelopez31,nm0762153
joycedavis98,nm8328893
catherineperry78,nm4625680
thomascoleman60,nm0001384
williammurphy94,nm5445656
annawhite26,nm0836071
theresasmith33,nm2498552
bobbycarter13,nm2404515
ryanfoster62,nm0755113
kathyhenderson64,nm5362361
debrapowell30,nm0717709
kathryngonzalez44,nm0133899
jeffreycooper30,nm8137508
rachelcoleman56,nm2699362
catherineharris13,nm0704694
jeffreyhernandez04,nm0942925
katherinebrown38,nm2114889
gregorygonzalez72,nm0677840
elizabethbutler69,nm0267256
timothylong82,nm0001626
stevenhayes14,nm0366846
joanphillips65,nm9875384
jeremybennett32,nm4825013
jacquelinecoleman26,nm2343444
bobbyanderson54,nm0848554
kevinking64,nm2343300
victorbrown94,nm6845927
joyceking00,nm3032715
janetgonzalez00,nm6687415
margaretedwards48,nm9556770
richardpatterson14,nm0790501
christineadams62,nm2227000
antoniorichardson64,nm1246371
jasonrivera70,nm3853652
heatherstewart21,nm0139528
rosethomas24,nm1550948
brandonbell61,nm0346415
christinaroberts98,nm2048313
amyperry94,nm10128408
loisrussell58,nm5817269
danielrivera60,nm0042998
seangriffin99,nm1019734
joshuawatson18,nm3215533
joecoleman04,nm0274255
waltersimmons68,nm0234174
paulsmith29,nm3034977
annepowell29,nm2793591
catherinegreen19,nm2061362
amyrivera03,nm0750658
jenniferwilson06,nm3069604
larrygonzalez88,nm1573967
anthonydiaz17,nm0564107
royrogers05,nm10695946
kimberlyramirez87,nm0922995
dorothybutler21,nm1048199
chrisroberts75,nm1486911
denisejackson25,nm0862841
jeffreyramirez79,nm8365231
phylliscoleman57,nm0006721
henrywalker30,nm1159251
louiseperez57,nm7008753
haroldbarnes05,nm2218213
deborahwatson36,nm0000627
annacampbell96,nm1500343
haroldmiller88,nm0000224
royhughes14,nm0219206
ralphgray58,nm1740381
kevinedwards44,nm0604742
williamlewis37,nm0535084
rebeccawatson01,nm0019885
heatherwashington65,nm0414272
virginiarussell74,nm2965563
davidbutler11,nm0000160
toddscott09,nm0650702
dorisjenkins29,nm6112124
ryanwhite17,nm0003067
janehill02,nm0480798
russellcoleman56,nm7187850
robertperez83,nm3046541
angelastewart08,nm3688576
randytaylor57,nm0001293
aarongriffin04,nm0885900
walterjenkins16,nm0000962
jeanbryant90,nm2933542
debrasimmons09,nm1949808
rachelrogers07,nm0672621
jonathanmiller23,nm1734700
kathleenbaker07,nm0937566
rachelfoster96,nm0034309
henrybutler62,nm0581365
ronaldsanchez24,nm0046112
martingarcia37,nm7769300
nancypatterson00,nm2963873
billyhill13,nm1641117
pamelaturner95,nm5045078
donaldsanchez81,nm1227232
victorrivera63,nm1077357
patrickcooper55,nm0687443
rebeccaperry09,nm0156432
juliasmith72,nm9203528
carolhall09,nm0447337
juanbennett72,nm0441528
waynehayes41,nm0183750
markprice03,nm0870186
emilysanchez22,nm1049968
michaelphillips55,nm7887725
ruthtorres57,nm1176651
victorwilson15,nm0285913
randyjones91,nm0243082
jessicatorres31,nm0936315
waynepeterson15,nm8030441
stephanierogers59,nm0933798
garyhughes03,nm0911933
kathryngonzalez44,nm0005188
jacklong75,nm4465402
joanjones21,nm0133448
brendacoleman04,nm0340260
tinatorres10,nm6518675
cherylwhite72,nm1662011
jerrykelly98,nm0974692
gregoryhill10,nm0937557
andreaross80,nm0173997
carlosbryant37,nm0728582
bonniehayes31,nm0604349
douglascooper42,nm0223606
loistorres65,nm0465959
jenniferbell33,nm3475396
michelleking23,nm10765335
alangonzales28,nm12781918
denisebarnes24,nm1782667
ashleyhill66,nm0495920
henrymorgan20,nm0855256
frankbell40,nm1011348
mariascott15,nm3046705
garypowell55,nm3725055
evelynmoore62,nm11241024
antoniothompson91,nm2486428
robinmartin73,nm0001025
marieramirez51,nm6490725
heatherrivera26,nm5473782
alicedavis01,nm1670590
alicerogers06,nm7287290
arthursmith10,nm0021607
karenphillips78,nm0000993
patrickharris26,nm3042406
juantorres24,nm4776767
nicolebennett62,nm7752798
marieedwards01,nm3043279
craigstewart27,nm0005558
jeremypowell56,nm2306611
louiswood92,nm2681687
tammymurphy47,nm0643322
carolyngreen29,nm0445987
melissahall60,nm2016345
janicecampbell93,nm4306006
brendaking37,nm0593129
rogersimmons88,nm7752797
johnbell25,nm0000843
anthonyjackson70,nm1503383
ralphscott12,nm0490500
thomasdavis25,nm3569284
dorislewis16,nm0829537
kathrynevans06,nm0049414
briancoleman56,nm0638056
samuelpeterson56,nm0295506
eugeneallen84,nm1679447
johngray56,nm0635139
dorisrogers76,nm0001163
bettymorris81,nm1136881
williamthompson59,nm0001507
shirleywright46,nm2971968
ericgray26,nm0931736
tinanelson88,nm0005261
geraldhughes96,nm0149936
shawntaylor08,nm0000379
stephanierodriguez88,nm0298221
joestewart58,nm1178570
annieprice46,nm4272534
anthonyedwards57,nm1310368
cherylmorgan73,nm0397721
beverlyanderson33,nm3284401
normarobinson49,nm0590480
shawnwood56,nm6162831
janicehill76,nm10942337
bettyrodriguez41,nm0003620
dianesimmons45,nm2594961
annewhite33,nm3924288
kimberlybell41,nm0507207
arthurallen86,nm0619870
briansmith66,nm0193846
willierichardson77,nm0000289
richardhoward39,nm0938950
fredlee25,nm7752797
brucemiller58,nm0848883
amyadams84,nm9985727
nancylewis84,nm1089325
robertedwards06,nm4842197
ronalddavis23,nm0849028
rosejames39,nm1705688
catherineroberts63,nm1544100
ryanlopez20,nm0836432
emilyhenderson48,nm1570568
susangray93,nm0484678
julierussell58,nm1928515
aliceedwards82,nm0001822
chrisdiaz09,nm0308039
kimberlygonzalez48,nm6320498
carlosmiller81,nm0619374
samuelharris62,nm0666739
theresagray44,nm0048379
gloriagarcia46,nm0244359
jacquelinehughes51,nm3057328
marilynbrown74,nm6492899
toddpeterson74,nm2897500
stephaniehill08,nm0097893
beverlysmith47,nm0005295
susanhill88,nm0000104
helenmurphy01,nm0346270
walterjackson76,nm0000287
waltermorris21,nm0342151
matthewcollins65,nm0000555
kimberlybrooks60,nm0188709
davidrogers28,nm0867341
matthewcollins65,nm0934923
howardjenkins57,nm0878768
anthonyevans58,nm6300209
aaronalexander63,nm0057055
rachelthomas20,nm0636426
dennisrogers00,nm0334398
earlrobinson72,nm0000670
stephanienelson72,nm4937378
mildredjohnson50,nm0000139
ralphwood73,nm0062844
michellehoward36,nm0933940
gloriareed55,nm0614026
andreaperez28,nm1645304
stevensanders15,nm12494184
mariebaker47,nm8129924
theresamartinez63,nm3362169
judithhenderson78,nm0001682
howardpatterson81,nm3924288
jacquelineperez54,nm0257821
haroldstewart85,nm2322467
beverlywashington61,nm1923045
saraturner49,nm3817466
louissanders56,nm1169819
jonathanmorris97,nm1875238
anniegriffin09,nm0000117
terryevans84,nm0005227
theresasmith33,nm0027164
patrickward65,nm1906042
jimmydavis45,nm0767710
timothywilliams75,nm0922035
alanyoung63,nm0764430
carloslewis06,nm2318477
annecollins18,nm1489950
elizabethwood47,nm6832369
barbaratorres50,nm4456120
lawrencerichardson43,nm0510857
marilyncook25,nm5046593
juliewatson43,nm1365578
toddroberts82,nm3025400
mariaking76,nm14740483
clarencejenkins77,nm2520336
joshuacoleman33,nm0231652
brianlee03,nm10030720
kimberlygriffin87,nm4965754
paulmartinez60,nm0016141
robertkelly05,nm0725543
virginiabrooks58,nm0001151
alicejones42,nm0379114
johnbaker15,nm0281424
billyrobinson74,nm0001631
dorismartin27,nm0426209
clarencewilson15,nm0113595
raymondwashington73,nm3595334
ashleyrobinson79,nm0311476
ashleydavis10,nm0105226
jeffreymorris56,nm0839326
thomasevans16,nm7291339
clarencealexander92,nm0053887
shawnthompson65,nm0114499
beverlylopez52,nm10427036
davidpeterson31,nm0233562
heatherbarnes77,nm0151250
katherinegriffin75,nm0811794
dianehernandez04,nm3715867
emilyflores58,nm7522584
rubydavis32,nm2797756
joycephillips34,nm5341652
chrisstewart24,nm0332390
stephenbennett62,nm0377269
barbarawashington83,nm0088098
michellegonzales46,nm6142895
phillipedwards11,nm9482348
timothysmith24,nm2821488
janicebryant62,nm9248109
adamdiaz13,nm0706721
briancox93,nm1443644
bettyross05,nm1268748
clarencegarcia82,nm0013932
janetthompson52,nm0176660
marthagray39,nm0000483
lindawood53,nm7487576
jonathanrodriguez11,nm1807222
anniegray53,nm0564901
rogercollins85,nm2555462
marthahill41,nm1392800
antoniomoore39,nm0000343
angelabryant03,nm0005499
williamfoster26,nm12366936
kennethnelson92,nm1011675
robinrichardson38,nm7321254
michellewright57,nm6916719
debraflores51,nm1312305
danielperry01,nm0596710
lindaprice56,nm0045461
carolperez24,nm6625833
ericmorgan17,nm0762153
johnrussell55,nm1854664
aaronjackson69,nm4530746
janetthomas24,nm7535164
fredpeterson02,nm0464945
petermartin15,nm0906301
larryperry26,nm3663864
shirleywalker06,nm1821502
richardcampbell06,nm0036651
samuelstewart04,nm0348481
judymurphy27,nm0488970
susanadams51,nm0692018
christinetaylor99,nm0002100
evelynanderson97,nm0936591
janetsimmons76,nm8561010
ernestperez63,nm0198804
ruthparker52,nm0004757
ronaldhughes99,nm3135911
cynthiagreen33,nm1587729
janetaylor30,nm0652212
scottallen26,nm5623883
francesjames42,nm0946324
carlwilliams33,nm0430847
lorimorgan64,nm0000640
brucemitchell55,nm0000615
teresapowell06,nm1658935
kevinhill27,nm9291270
emilyrogers18,nm0802107
lorikelly81,nm3294000
patriciareed18,nm8609804
nicoleclark27,nm1679934
rebeccawashington13,nm1468739
bonniemartin99,nm0000154
kathyhernandez98,nm0429250
philiproberts98,nm3599039
sharonevans04,nm3467663
loisking38,nm0788370
kevinnelson32,nm1816540
alicerussell30,nm0045209
carlreed88,nm1563349
angelapatterson35,nm0627995
helengray33,nm5781594
johnnyking14,nm0918334
fredcoleman15,nm0649649
henrysanchez22,nm0000932
karensimmons16,nm2467178
barbaramiller76,nm0588553
brendamartinez22,nm4053136
shawngreen41,nm0862292
rubybaker08,nm3858223
markhill23,nm0884313
roynelson75,nm0947986
howardmorgan38,nm0702676
brucecampbell19,nm0851582
kathrynscott45,nm0683116
jessicamorgan77,nm0439557
albertbailey09,nm6375242
annewood73,nm0810638
joanwalker26,nm0443139
fredjohnson22,nm4014281
jeremymitchell28,nm0843237
sarabarnes59,nm0020264
catherinebryant55,nm0370700
timothywalker39,nm0671487
christophercampbell88,nm0579823
normacook30,nm0809277
stephensmith18,nm9912940
earlpatterson87,nm8428326
earlgriffin60,nm0750758
garytorres53,nm0120698
robinperry70,nm9974256
doriswatson67,nm2055008
geraldanderson75,nm1116906
annbarnes58,nm1197519
timothywhite63,nm0134244
anthonyscott19,nm4455823
craigclark77,nm14405037
stephanietorres54,nm3726887
scottclark48,nm0171052
davidharris32,nm8075458
denniscampbell85,nm0489010
donaldadams18,nm1086543
sandraallen30,nm4493008
mildredtaylor81,nm12547022
carolynsanchez58,nm0929489
frankmartin40,nm0001673
charlesperry18,nm0000071
rachelwilson35,nm1616534
tammymurphy47,nm1330560
michaellong91,nm0691186
chrissimmons33,nm1926865
anneharris99,nm0242177
kellywright27,nm3753408
arthursanders50,nm0001721
jimmystewart21,nm3124376
teresarivera06,nm0000677
haroldwilson97,nm0673563
ashleygonzalez26,nm0000230
francesbennett01,nm0473814
angelamorris36,nm0451307
cherylbarnes77,nm1154919
peterscott17,nm0305365
lauraevans72,nm0001073
michellephillips94,nm4495174
marthaward01,nm2343300
aaronmitchell32,nm0660854
carolcox04,nm4954157
earlmartin90,nm0158626
jonathanhayes81,nm0609944
elizabethmiller17,nm2821544
albertevans32,nm0437454
lisawright50,nm5831542
kevinkelly28,nm0424635
amyking27,nm0000307
charlesramirez90,nm1828224
janetaylor30,nm0001950
donnahenderson98,nm0001811
joegonzales98,nm0054397
michellecook54,nm3207873
kathrynreed21,nm4583512
shirleywilliams28,nm0906627
beverlylewis88,nm1138201
earlprice62,nm0781981
aaronevans39,nm1148573
henrytaylor71,nm0869871
kellymartin34,nm0738399
marieperez93,nm0635806
harrypeterson35,nm1947831
catherinebrown15,nm0951456
judithross29,nm0508536
rubycooper95,nm0392625
craighoward76,nm0001682
howardlewis91,nm0824240
joanperry78,nm6269780
dianeevans07,nm0929615
russellmorgan92,nm2583479
andrewhernandez85,nm0960033
alangriffin94,nm7977475
justinbaker47,nm4157570
ernestwilliams23,nm0038280
ralphrivera37,nm2523877
cherylcox28,nm0000838
paulabennett13,nm0807033
annelee31,nm13227837
kathybell62,nm0173105
mariahill29,nm0913502
louisbrown05,nm0917660
henrypatterson82,nm0173003
judithwalker12,nm2457074
anthonytorres34,nm0083894
joshuamorris88,nm3372702
louiserussell29,nm1595196
juliawhite25,nm1569276
debrawright29,nm0001128
ryangray83,nm0175621
catherinerodriguez50,nm0793652
brucebailey60,nm2026113
johnjones52,nm0412382
joseevans44,nm4702342
tinalong91,nm4401889
theresabennett59,nm6857847
johnnybaker22,nm1024311
amandaprice53,nm0808055
jeremylopez72,nm0680983
richardmorris78,nm2012635
markallen43,nm0175931
johnnybrooks94,nm0865411
susanwilliams83,nm0094495
michellewilson89,nm1789970
joshuamartin62,nm0034267
larryrodriguez02,nm1985859
deborahward89,nm0000119
jeffreylopez35,nm3940196
juanrivera15,nm0413210
davidcoleman69,nm2063982
denisekelly01,nm0045937
josephcarter48,nm0322366
jacquelinecollins95,nm8272886
normacarter11,nm6999211
christophermoore78,nm0519043
richarddiaz71,nm0086379
shirleymiller14,nm2444005
ashleyyoung35,nm9408794
johnnyjackson69,nm2057036
paulevans55,nm4173131
cherylmitchell01,nm0000607
brianjohnson39,nm0005248
joshuaperry79,nm1121232
loisgreen39,nm0461136
maryrogers33,nm3828984
kellymurphy05,nm0569711
sandraturner31,nm7443563
craiglewis78,nm0604349
christopherbutler92,nm0000715
deborahjones26,nm1900772
annarussell60,nm0347509
brucehall51,nm0527002
josephlopez15,nm3785503
brendawashington72,nm2161148
billybarnes38,nm1613524
bonnietaylor85,nm2614237
kathydiaz75,nm4623624
jimmymitchell78,nm0183548
bonniegray20,nm7230577
cynthiaperez86,nm0080324
juliehernandez21,nm0000588
bettyhall78,nm0251139
peteradams27,nm4770230
ernestpatterson18,nm1224530
johnbrooks44,nm0492620
andrewmartinez24,nm0002029
susanjones23,nm0014227
louisrichardson52,nm8709489
barbarahenderson09,nm0116254
bobbybennett32,nm0957024
antoniohenderson96,nm0384628
louisewright27,nm0173688
alberthill99,nm0560971
sharonward06,nm13342922
kimberlymorris42,nm2323845
gregoryallen71,nm0004906
stevencoleman99,nm0256609
johnnybell53,nm3929074
helenperez77,nm0259574
annajackson95,nm1201789
rachelgriffin07,nm2813994
annahughes18,nm0960013
waltergonzalez32,nm0191633
bettymartinez59,nm0564805
kevinmorgan58,nm3483072
joycelong01,nm1056120
nancymurphy93,nm0617450
annacarter75,nm8982449
adamfoster70,nm0005517
raymondbennett74,nm4256281
juliepowell73,nm0105588
patrickallen71,nm8450134
dianewalker52,nm5221439
annediaz64,nm1302735
wandaedwards35,nm0001065
howardcox46,nm0307726
howardturner41,nm0186452
scottbennett58,nm0092868
sarabutler25,nm3004706
christopherlewis91,nm5649085
paulasanders75,nm4706451
brendalong27,nm0571727
timothymitchell31,nm0704270
lillianthomas86,nm0151285
franceslong07,nm0345573
albertadams10,nm6619960
andreawalker33,nm0001310
louisecoleman83,nm1959804
alanwatson20,nm5582294
mariegarcia58,nm2115883
keithgonzalez09,nm2671105
matthewmurphy68,nm4276462
lisascott51,nm0414554
kathleenthompson58,nm0721280
amandaperry56,nm0075849
robertsimmons41,nm13463100
chrismartinez05,nm2397866
williamthomas01,nm1738172
ericgonzales46,nm0231946
stevebell56,nm0646943
nicoleedwards97,nm5407193
russellhoward12,nm3458761
billymurphy33,nm0674646
arthurgarcia86,nm3822030
lisajackson95,nm0364739
aaronrivera03,nm0515440
sarajones88,nm5219130
alicegonzales15,nm5836720
toddwashington50,nm0992538
dorisgreen55,nm0501435
craigtorres03,nm0006664
jimmygonzales01,nm2682929
christinalee69,nm2872012
henryreed88,nm3824412
robinfoster67,nm0910737
gregorymorris71,nm4563783
kathleengray85,nm4148205
raymondramirez90,nm9687792
emilyreed52,nm2913119
haroldtorres07,nm0001797
jacklewis08,nm1149633
rebeccakelly85,nm1996829
craigsimmons53,nm0582889
rogerlee17,nm2055008
barbaramorgan28,nm0079894
dorothymiller73,nm7024909
ralphwashington98,nm0602455
angelaperez37,nm0448053
williambarnes75,nm0454120
emilyfoster22,nm0334318
jacquelinemiller78,nm2762369
fredwhite64,nm1308889
terryjenkins11,nm1589271
garyhayes02,nm0039734
susanmoore29,nm7078703
benjaminmorgan44,nm3490055
edwardreed12,nm10705143
bonniecoleman38,nm0288800
henrybailey43,nm9195417
laurarichardson69,nm0917347
phyllissmith96,nm3033454
joshuawilson42,nm2794388
aaronhall56,nm0379282
louisjones90,nm1843026
timothyhughes63,nm4731857
adamrobinson20,nm10888440
russellbryant20,nm0684840
stephenanderson64,nm0727300
